Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
136,2008-04-24,32.42164611816406,34.0244784014705,32.13599377765432,33.961000342741144,8801780
137,2008-04-25,32.691429138183594,33.15164773454815,32.2470784414706,33.008821570497794,4095990
138,2008-04-28,32.818389892578125,33.453174847002465,32.69143376267545,32.723171718923375,4708244
139,2008-04-29,33.278594970703125,33.59598731836509,32.85011659283224,33.00881276666322,6497143
140,2008-04-30,33.50077819824219,33.92925884386681,33.32621408201864,33.61186641079826,6331377
141,2008-05-02,33.802303314208984,34.75448062982555,33.73882310453703,34.00860753827715,5658418
142,2008-05-05,33.64360809326172,34.43708921315418,33.42143165772759,34.24665288339787,7642293
143,2008-05-06,33.35795593261719,34.02448098094441,33.16752174199187,33.37382598661649,5061166
144,2008-05-07,32.88185119628906,33.54837591966158,32.37402478308303,33.326201729355546,4303106
145,2008-05-08,32.48511505126953,32.818377456548646,32.29468092857767,32.6279411814021,3642073
146,2008-05-09,32.294681549072266,33.13577045014464,31.802722955870333,32.056637276792756,8621761
147,2008-05-12,32.294681549072266,32.532725821351775,31.580546579779018,32.294681549072266,4890395
148,2008-05-13,32.38991165161133,32.62795602763107,32.12012931692901,32.43752181828867,5056766
149,2008-05-14,32.43750762939453,32.61207385927428,31.739244862330224,31.739244862330224,2982486
150,2008-05-15,32.45338439941406,32.818384830931095,31.73925143582888,31.73925143582888,2646760
151,2008-05-16,32.70728302001953,32.80250113939588,32.310542649663326,32.691415127168696,4422288
152,2008-05-20,32.643821716308594,32.77077999134218,32.31055920397154,32.37403941771603,3464912
153,2008-05-21,32.85012435913086,33.326212993178835,31.897947091034908,31.897947091034908,3419088
154,2008-05-22,32.405765533447266,32.56446170492181,32.05663524767603,32.05663524767603,3558000
155,2008-05-23,31.866207122802734,32.65968818291141,31.7392510141674,32.21533965023261,4417028
156,2008-05-26,31.6281681060791,31.81860445340694,30.15229179542705,30.15229179542705,2605807
157,2008-05-27,30.67598533630371,32.024903129854955,30.53315917688931,31.675770604659643,3316550
158,2008-05-28,31.802715301513672,31.9931493820303,30.24749180546311,30.787058262274858,4505700
159,2008-05-29,32.3264274597168,32.69143005862808,31.39012018851871,32.135993286439614,11026212
160,2008-05-30,31.294898986816406,32.532730678969244,31.167942883626132,32.40577242332393,4023430
161,2008-06-02,29.961849212646484,31.739247448600157,29.517498577430622,31.104460519369653,4431595
162,2008-06-03,28.85097885131836,29.83489406609048,28.58119443217231,29.517501644721065,6240766
163,2008-06-04,27.9622802734375,29.025543617600626,27.787714007244997,28.724021240970938,5762089
164,2008-06-05,27.914669036865234,28.12097539890672,26.9783618393918,27.930539088169205,9721099
165,2008-06-06,27.613140106201172,28.771623441561918,27.216399680212124,27.771836276596787,6317089
166,2008-06-09,27.232275009155273,27.898799915064174,26.02618344974892,27.295753059133503,6500809
167,2008-06-10,27.04183006286621,27.26400639545401,26.422915506617766,26.978352033178677,6717902
168,2008-06-11,27.168798446655273,27.613146973285744,26.978362133839298,27.29575455356252,2586175
169,2008-06-12,27.35922622680664,27.517922399660083,26.02617880532863,26.81965966959585,3244212
170,2008-06-13,27.18466567993164,27.581406163456073,26.899011240321123,27.31162177367751,4248430
171,2008-06-16,28.1368465423584,28.56532502946682,27.327495418991163,27.422713578055866,4354615
172,2008-06-17,28.977947235107422,29.20012159369698,27.64489893111405,28.533598517928308,4736084
173,2008-06-18,28.946195602416992,29.580982613984933,28.882717546996748,28.882717546996748,5055019
174,2008-06-19,28.327285766601562,28.882722615802248,27.867067093469245,28.37489593086352,4221271
175,2008-06-20,27.67662239074707,28.676409709125988,27.311622003810978,28.565321511821143,3837789
176,2008-06-23,26.708574295043945,27.549665391049853,26.438792064308142,27.454447246838168,4516050
177,2008-06-24,25.88335418701172,27.105315650099712,25.613569816473934,26.70857304241573,5238203
178,2008-06-25,25.169225692749023,25.692922322663236,24.597918908552998,25.391399955365504,3933879
179,2008-06-26,26.59749984741211,27.740113771096006,25.31205972138167,25.31205972138167,18253250
180,2008-06-27,25.423131942749023,26.280092994269708,25.280305818313774,25.708786344074117,6821283
181,2008-06-30,24.915311813354492,25.645314821154752,24.20117885729111,25.40727050246696,4596315
182,2008-07-01,23.15378189086914,24.91531016296635,22.265082729477708,24.91531016296635,6202295
183,2008-07-02,24.169435501098633,24.423349837351555,22.423777398985198,23.169650358142878,5245963
184,2008-07-03,23.534650802612305,24.16943556879517,22.85225803994767,23.96313138076768,4726793
185,2008-07-04,23.852048873901367,24.31226750864516,23.010959719109447,23.169655948500782,4862814
186,2008-07-07,24.375743865966797,25.359661280396182,24.169439643161546,24.169439643161546,5528014
187,2008-07-08,25.089876174926758,25.708790926090263,22.534864765150676,22.534864765150676,8354280
188,2008-07-09,26.835535049438477,26.946621101035287,25.4231371084438,25.4231371084438,6860769
189,2008-07-10,28.0098876953125,28.343150168861253,26.089663111965045,26.835536164552483,7216175
190,2008-07-11,26.67683982849121,28.62880235340928,26.470533463711632,28.279671982363627,6040791
191,2008-07-14,26.692710876464844,27.644890402662366,26.026188006318545,26.026188006318545,5942149
192,2008-07-15,25.581830978393555,26.31183388244227,25.391396841981827,26.02618160159726,3693378
193,2008-07-16,24.883569717407227,26.026183216599513,24.455089117096378,25.58183256582253,6973872
194,2008-07-17,26.15313148498535,26.34356772865109,25.391390815231038,25.391390815231038,5038238
195,2008-07-18,27.613140106201172,27.83531431426412,25.8516121843189,26.629222988766514,5983177
196,2008-07-21,29.168376922607422,29.342943218665145,27.629022519810494,28.08924118944956,8754188
197,2008-07-22,30.358591079711914,30.62837333064606,28.914455216335643,29.168369569092185,12631056
198,2008-07-23,32.5009880065918,33.13577277725106,31.13620031918341,31.70750704326772,12798869
199,2008-07-24,31.358379364013672,33.10403775084427,29.406416756085164,29.406416756085164,10764301
200,2008-07-25,31.421859741210938,32.43751732689547,30.231638025913785,31.025119169445222,10710381
201,2008-07-28,31.16794776916504,32.04077703466448,30.818815201983114,31.42186001534603,5533881
202,2008-07-29,29.914247512817383,30.945773066453622,29.676203154285947,30.469684349390743,5145929
203,2008-07-30,31.16794776916504,31.42186001534603,30.184030281619883,30.184030281619883,7354746
204,2008-07-31,30.072938919067383,31.707511209778097,29.676198385271842,31.707511209778097,6006517
205,2008-08-01,30.945762634277344,31.07272087416831,28.565319851437877,29.596845057334978,4699412
206,2008-08-04,31.136194229125977,31.707500841466057,30.326843374348734,30.326843374348734,4301346
207,2008-08-05,32.53273010253906,32.77077440614433,30.945765926048985,31.263158330856,9161115
208,2008-08-06,31.707509994506836,33.69121258745407,31.485335734587757,33.69121258745407,8616591
209,2008-08-07,31.6281681060791,32.34230117987527,30.6442505656444,30.6442505656444,4809365
210,2008-08-08,31.088586807250977,31.866197582869457,30.9774986311107,31.263150866250715,4883824
211,2008-08-11,31.374242782592773,31.834461284050818,31.136198507446746,31.485330971976154,2714705
212,2008-08-12,30.83467674255371,31.739245865317322,30.59663246313747,31.580547526585047,5801276
213,2008-08-13,30.961627960205078,31.263150236210688,30.231625187670037,30.46966942964096,2754609
214,2008-08-14,30.21576499938965,31.10446200742744,30.152284796711243,30.78706960385537,2566362
215,2008-08-18,29.866636276245117,30.787073502169516,29.58098393784245,30.15228861464779,2963058
216,2008-08-19,29.311187744140625,29.9935803635645,28.70814105137928,29.819016311470765,2941144
217,2008-08-20,29.644458770751953,29.8825030776731,29.4381524132806,29.517500515587653,3319410
218,2008-08-21,29.327058792114258,29.81901732993287,28.97792637109344,29.517492897026493,4138486
219,2008-08-22,29.025541305541992,30.34272107056854,28.279670449340085,30.34272107056854,4139879
220,2008-08-25,29.342939376831055,29.739679928446805,29.13663299851771,29.739679928446805,2034227
221,2008-08-26,29.390541076660156,29.485759219111095,28.850974472711226,29.041408605158313,1489491
222,2008-08-27,28.803367614746094,29.755544843089265,28.64467141002223,29.549240637930257,4297168
223,2008-08-28,28.37488555908203,29.200104427638667,28.009883042980746,28.882712058396557,7382078
224,2008-08-29,29.549240112304688,29.660328314617352,28.755759102799914,28.88271520333868,2219080
225,2008-09-01,29.533248901367188,29.661166784388154,28.941623812682128,29.4852780686633,3417069
226,2008-09-02,31.084264755249023,31.21218263883071,29.485278197909675,29.741116133834424,5030404
227,2008-09-04,30.42868423461914,30.98832883522224,30.172846269162537,30.73249086976564,2813325
228,2008-09-05,29.757104873657227,30.092892011657757,29.421317735656693,30.060911458034365,3330688
229,2008-09-08,31.324108123779297,32.58730518401202,31.020299396546207,31.340096230466447,8377948
230,2008-09-09,31.436044692993164,31.691882666952672,30.716501611160503,31.324117070409546,3737279
231,2008-09-10,31.164215087890625,31.69187908746542,30.860406308199398,31.27614269783241,3847698
232,2008-09-11,30.332744598388672,31.02030709443582,30.09289691342874,31.02030709443582,2567354
233,2008-09-12,30.636545181274414,31.468017859083904,30.14085962984034,30.54060569248698,6093354
234,2008-09-15,28.701780319213867,29.98096801004078,27.83832906165804,29.51726290586836,6770268
235,2008-09-16,29.261417388916016,29.517255294866118,27.18273792730823,27.582483977617418,4654621
236,2008-09-17,28.509899139404297,29.677156862604203,28.14213143285704,29.677156862604203,4674190
237,2008-09-18,28.445940017700195,29.00558458660457,26.39924074749738,28.142133399761555,6603710
238,2008-09-19,30.17284393310547,30.3327423780409,28.781726594662604,29.117513762779307,9821730
239,2008-09-22,29.517261505126953,32.2994963356539,29.277413824478877,31.020306536769247,4162514
240,2008-09-23,29.165483474731445,29.821067556230556,28.62182917620592,29.16548347473145,6569683
241,2008-09-24,29.837053298950195,30.15685015167168,28.87766274078575,29.261418530299284,5730103
242,2008-09-25,28.909637451171875,30.044916482655196,28.222073055514848,29.916996466161418,10926783
243,2008-09-26,28.445940017700195,29.069545700917132,27.950256563108386,29.069545700917132,4967945
244,2008-09-29,27.390607833862305,29.26141809307243,26.862941733499568,29.26141809307243,7859964
245,2008-09-30,27.438573837280273,28.461923217877548,25.903548682003873,25.903548682003873,6616439
246,2008-10-01,28.349998474121094,28.62182449454057,27.230707333752097,27.790353988317186,3743739
247,2008-10-03,28.749744415283203,29.10151964649054,27.9822306795595,28.493906503375303,4681406
248,2008-10-06,28.158124923706055,28.781728465741974,27.582490050764594,28.429953165272238,5560277
249,2008-10-07,29.08553695678711,29.70914270745671,28.142136443771456,28.142136443771456,9928258
250,2008-10-08,28.861682891845703,29.10153061804149,26.894930235783054,28.110161317689432,9985473
251,2008-10-10,28.685791015625,29.341375163238432,26.559142274751082,28.749752137352562,9025179
252,2008-10-13,29.261417388916016,29.485274743336934,28.637813984185904,28.829692955838762,6805621
253,2008-10-14,28.55786895751953,30.348732392749803,28.33401157030611,29.421320118920704,5099383
254,2008-10-15,28.31802749633789,28.92564084743244,28.014220820790616,28.397976735627275,5495022
255,2008-10-16,27.2307071685791,27.91827169108149,26.70304323838339,27.91827169108149,6651066
256,2008-10-17,25.184005737304688,27.982227874084888,24.816238098071285,27.79035108596225,5586092
257,2008-10-20,25.471824645996094,26.47918602098455,24.67233252398677,25.279947837970564,7922965
258,2008-10-21,25.679702758789062,27.022849553414684,24.94416931902015,25.727671435154935,8047276
259,2008-10-22,24.272592544555664,25.615739212308664,24.032744847858282,25.423862356207795,5408099
260,2008-10-23,23.089338302612305,23.88883041584226,22.737560905286664,23.664973057890105,6641370
261,2008-10-24,20.099245071411133,22.705589548552545,19.827416775323584,22.385792573749328,9905588
262,2008-10-27,18.548227310180664,19.827415101398387,16.629445623354083,19.731475583304686,12878172
263,2008-10-29,20.994674682617188,22.321831111866796,19.187820676140362,21.106602310002042,13094201
264,2008-10-31,22.33781623840332,23.025380799814123,21.234517487257254,22.09796858951238,8097887
265,2008-11-03,23.02537727355957,23.632990356858322,22.22588306426817,23.60100980773272,4951148
266,2008-11-04,24.032743453979492,24.22462246771327,22.59365735726097,22.705584974637674,4515828
267,2008-11-05,23.15329933166504,25.200000627873056,22.70558240651265,25.200000627873056,6145587
268,2008-11-06,22.385786056518555,23.90482341335467,21.922081011805922,22.705582938218495,4896229
269,2008-11-07,24.12868309020996,24.84822614242698,22.065991272178543,22.225889728226772,8250147
270,2008-11-10,24.67234230041504,25.23198700758107,24.12868787577759,24.880209467000462,3775177
271,2008-11-11,24.384517669677734,25.407867212618722,23.824873151173616,24.784263754323536,8900004
272,2008-11-12,23.361164093017578,24.912179645127836,23.073347802553943,24.912179645127836,5705390
273,2008-11-14,23.281217575073242,24.30456932343612,22.99340125132205,23.15329969090858,4038880
274,2008-11-17,24.24060821533203,25.040102582116408,22.065989002957227,25.040102582116408,5361538
275,2008-11-18,22.929439544677734,24.17664635557456,22.48172266655906,24.17664635557456,6392448
276,2008-11-19,22.36980438232422,23.744931802954383,22.08198580474375,23.025388612146255,5606729
277,2008-11-20,22.12995147705078,22.545685710623562,21.186548890259346,22.385787261168947,5080395
278,2008-11-21,23.537052154541016,24.272585305465558,21.426392185585563,21.98603664430364,8350092
279,2008-11-24,24.12868309020996,24.512438950973383,22.92944466984826,24.240610708186754,5420119
280,2008-11-25,23.537052154541016,24.67233134740704,23.345175355665752,24.384515064713604,5453771
281,2008-11-26,24.06472396850586,24.432489547267725,23.105333239114987,23.79289572767381,5246053
282,2008-11-27,24.06472396850586,24.06472396850586,24.06472396850586,24.06472396850586,0
283,2008-11-28,23.68096351623535,24.144670722955354,22.737563162713716,23.345178530350346,8464961
284,2008-12-01,23.489086151123047,25.072080222326907,23.393146656464353,24.14467016773593,5733003
285,2008-12-02,23.281217575073242,23.537055512163963,22.545684319222946,23.313198130495103,5879324
286,2008-12-03,23.98476791381836,24.288574457894946,22.785529843441587,23.50507268566765,6430656
287,2008-12-04,25.13604164123535,25.26396170298188,21.26649826892014,21.26649826892014,4648185
288,2008-12-05,24.83223533630371,26.031473731225972,24.000762514986313,24.000762514986313,5338962
289,2008-12-08,24.89619255065918,25.711675036195164,23.824874293690385,25.50380792971565,11709287
290,2008-12-10,24.496448516845703,26.063454677474823,24.144673217019115,26.063454677474823,11172070
291,2008-12-11,24.22461700439453,24.92816961481188,23.840859063474973,24.92816961481188,9867592
292,2008-12-12,23.473100662231445,23.744928924421888,22.9614246988477,23.632999129693644,9847702
293,2008-12-15,23.856853485107422,24.38451966119182,23.664976650063405,24.272589880845025,5741641
294,2008-12-16,24.768272399902344,25.072078977266983,22.705580957836656,23.984770541826844,9183505
295,2008-12-17,24.736297607421875,25.423862304479123,24.080713470697233,25.423862304479123,8720755
296,2008-12-18,25.471824645996094,25.743652834983735,24.176646974588753,24.176646974588753,12640018
297,2008-12-19,26.703041076660156,27.022837897862278,25.439844066663973,26.223345844856972,10050607
298,2008-12-22,26.71904754638672,26.942905023160204,25.791634901521824,25.791634901521824,6524631
299,2008-12-23,26.17537498474121,26.974867036656754,25.983498193538075,26.543142629878957,5151765
300,2008-12-24,25.727670669555664,26.527163043608567,21.58629843695213,21.58629843695213,13318746
301,2008-12-26,25.775623321533203,27.134759512540136,25.104051446056676,27.134759512540136,5480531
302,2008-12-29,26.319292068481445,26.527159188018004,25.263961854366233,26.063454112216917,3418418
303,2008-12-30,26.27132225036621,26.703048953849454,25.295941224217813,26.2553319708369,4868199
304,2008-12-31,26.59111785888672,26.990863983662827,25.999494895474992,26.990863983662827,4396180
305,2009-01-02,26.974870681762695,27.422587592591842,26.46319700065104,27.422587592591842,3976548
306,2009-01-05,26.36726188659668,27.422592146745753,26.031474689899934,27.422592146745753,4505326
